timestamp,distance
106656, 26.43 cm
106760, 26.43 cm
106864, 26.43 cm
106968, 26.43 cm
107072, 26.43 cm
107176, 26.45 cm
107280, 26.43 cm
107384, 26.43 cm
107488, 26.43 cm
107592, 26.43 cm
107696, 26.43 cm
107800, 26.43 cm
107904, 26.43 cm
108008, 26.43 cm
108112, 26.43 cm
108216, 26.43 cm
108320, 26.43 cm
108424, 26.43 cm
108528, 26.43 cm
108632, 26.45 cm
108736, 26.43 cm
108840, 26.43 cm
108944, 26.43 cm
109048, 26.43 cm
109152, 26.43 cm
109256, 26.43 cm
109360, 26.43 cm
109464, 26.45 cm
109568, 26.43 cm
109672, 26.43 cm
109776, 26.43 cm
109880, 26.43 cm
109984, 26.45 cm
110088, 26.43 cm
110192, 26.43 cm
110296, 26.43 cm
110400, 26.43 cm
110504, 26.43 cm
110608, 26.43 cm
110712, 26.43 cm
110816, 26.43 cm
110920, 26.43 cm
111024, 26.43 cm
111128, 26.43 cm
111232, 26.43 cm
111336, 26.43 cm
111440, 27.32 cm
111544, 27.30 cm
111648, 27.30 cm
111752, 27.30 cm
111856, 27.30 cm
111960, 27.30 cm
112064, 27.30 cm
112168, 27.30 cm
112272, 27.30 cm
112376, 27.32 cm
112480, 27.30 cm
112584, 27.30 cm
112688, 27.30 cm
112792, 28.17 cm
112896, 28.17 cm
113000, 28.19 cm
113104, 28.19 cm
113208, 28.19 cm
113312, 28.19 cm
113416, 28.48 cm
113520, 28.46 cm
113624, 28.48 cm
113728, 27.59 cm
113832, 28.48 cm
113936, 27.61 cm
114040, 27.61 cm
114144, 27.61 cm
114248, 28.48 cm
114352, 29.83 cm
114456, 29.82 cm
114560, 29.82 cm
114664, 28.48 cm
114768, 27.59 cm
114872, 28.48 cm
114976, 28.46 cm
115080, 27.59 cm
115184, 27.59 cm
115288, 27.59 cm
115392, 27.61 cm
115496, 27.59 cm
115600, 27.61 cm
115704, 27.61 cm
115808, 27.59 cm
115912, 26.72 cm
116016, 27.59 cm
116120, 27.59 cm
116224, 27.59 cm
116328, 26.74 cm
116432, 26.74 cm
116536, 26.74 cm
116640, 26.74 cm
116744, 27.59 cm
116848, 27.59 cm
116952, 27.59 cm
117056, 26.72 cm
117160, 27.59 cm
117264, 27.59 cm
117368, 27.61 cm
117472, 27.59 cm
117576, 27.59 cm
117680, 27.59 cm
117784, 27.59 cm
117888, 27.59 cm
117992, 27.59 cm
118096, 27.59 cm
118200, 27.59 cm
118304, 27.59 cm
118408, 27.59 cm
118512, 27.59 cm
118616, 27.59 cm
118720, 27.61 cm
118824, 27.59 cm
118928, 27.59 cm
119032, 27.59 cm
119136, 28.46 cm
119240, 28.48 cm
119344, 27.61 cm
119448, 28.48 cm
119552, 28.46 cm
119656, 28.48 cm
119760, 27.59 cm
119864, 27.59 cm
119968, 28.46 cm
120072, 28.46 cm
120176, 27.59 cm
120280, 28.48 cm
120384, 28.48 cm
120488, 28.17 cm
120592, 28.17 cm
120696, 27.30 cm
120800, 28.19 cm
120904, 27.30 cm
121008, 28.19 cm
121112, 27.32 cm
121216, 27.32 cm
121320, 27.30 cm
121424, 27.30 cm
121528, 27.30 cm
121632, 27.30 cm
121736, 26.43 cm
121840, 27.32 cm
121944, 27.30 cm
122048, 27.30 cm
122152, 26.43 cm
122256, 26.43 cm
122360, 26.43 cm
122464, 27.30 cm
122568, 26.43 cm
122672, 26.43 cm
122776, 26.43 cm
122880, 26.43 cm
122984, 27.32 cm
123088, 26.43 cm
123192, 26.43 cm
123296, 26.43 cm
123400, 26.43 cm
123504, 26.43 cm
123608, 26.43 cm
123712, 26.43 cm
123816, 26.43 cm
123920, 27.30 cm
124024, 27.30 cm
124128, 27.30 cm
124232, 27.30 cm
124336, 27.30 cm
124440, 27.30 cm
124544, 27.32 cm
124648, 27.30 cm
124752, 27.30 cm
124856, 27.30 cm
124960, 27.30 cm
125064, 27.30 cm
125168, 27.30 cm
125272, 27.30 cm
125376, 27.30 cm
125480, 27.30 cm
125584, 27.30 cm
125688, 27.30 cm
125792, 27.32 cm
125896, 27.30 cm
126000, 27.30 cm
126104, 27.32 cm
126208, 27.30 cm
126312, 27.30 cm
126416, 27.32 cm
126520, 27.30 cm
126624, 27.30 cm
126728, 27.30 cm
126832, 27.30 cm
126936, 27.30 cm
127040, 27.30 cm
127144, 27.30 cm
127248, 27.30 cm
127352, 27.30 cm
127456, 27.30 cm
127560, 27.59 cm
127664, 27.59 cm
127768, 27.59 cm
127872, 27.30 cm
127976, 27.30 cm
128080, 27.30 cm
128184, 27.30 cm
128288, 27.59 cm
128392, 27.30 cm
128496, 27.30 cm
128600, 27.30 cm
128704, 27.30 cm
128808, 27.30 cm
128912, 27.30 cm
129016, 27.30 cm
129120, 27.30 cm
129224, 27.30 cm
129328, 27.32 cm
129432, 27.30 cm
129536, 27.30 cm
129640, 27.30 cm
129744, 27.32 cm
129848, 27.30 cm
129952, 27.30 cm
130056, 27.30 cm
130160, 27.32 cm
130264, 27.30 cm
130368, 27.32 cm
130472, 27.32 cm
130576, 27.30 cm
130680, 27.30 cm
130784, 27.30 cm
130888, 27.32 cm
130992, 27.30 cm
131096, 27.32 cm
131200, 27.30 cm
131304, 27.32 cm
131408, 27.30 cm
131512, 27.32 cm
131616, 26.43 cm
131720, 27.32 cm
131824, 27.30 cm
131928, 27.30 cm
132032, 27.30 cm
132136, 26.43 cm
132240, 26.43 cm
132344, 26.43 cm
132448, 26.43 cm
132552, 26.43 cm
132656, 26.43 cm
132760, 26.43 cm
132864, 26.43 cm
132968, 26.43 cm
133072, 26.43 cm
133176, 26.43 cm
133280, 27.32 cm
133384, 27.32 cm
133488, 26.43 cm
133592, 27.30 cm
133696, 26.43 cm
133800, 26.43 cm
133904, 26.43 cm
134008, 26.43 cm
134112, 26.43 cm
134216, 26.43 cm
134320, 26.43 cm
134424, 26.43 cm
134528, 26.43 cm
134632, 26.43 cm
134736, 26.43 cm
134840, 26.43 cm
134944, 26.43 cm
135048, 26.43 cm
135152, 26.45 cm
135256, 26.43 cm
135360, 26.43 cm
135464, 26.43 cm
135568, 26.43 cm
135672, 26.43 cm
135776, 26.43 cm
135880, 26.43 cm
135984, 26.43 cm
136088, 26.43 cm
136192, 26.43 cm
136296, 26.43 cm
136400, 26.43 cm
136504, 26.43 cm
136608, 26.43 cm
136712, 26.43 cm
136816, 26.43 cm
136920, 26.43 cm
137024, 26.43 cm
137128, 26.43 cm
137232, 26.42 cm
137336, 26.43 cm
137440, 26.43 cm
137544, 26.43 cm
137648, 26.43 cm
137752, 26.43 cm
137856, 26.43 cm
137960, 26.43 cm
138064, 26.43 cm
138168, 26.43 cm
138272, 26.43 cm
138376, 26.43 cm
138480, 26.43 cm
138584, 26.43 cm
138688, 26.43 cm
138792, 26.45 cm
138896, 26.43 cm
139000, 26.43 cm
139104, 26.43 cm
139208, 26.43 cm
139312, 26.43 cm
139416, 26.43 cm
139520, 26.43 cm
139624, 26.43 cm
139728, 26.43 cm
139832, 26.43 cm
139936, 26.43 cm
140040, 26.43 cm
140144, 26.43 cm
140248, 26.43 cm
140352, 26.43 cm
140456, 26.43 cm
140560, 26.43 cm
140664, 26.43 cm
140768, 26.43 cm
140872, 26.43 cm
140976, 26.43 cm
141080, 26.45 cm
141184, 26.43 cm
141288, 26.43 cm
141392, 26.43 cm
141496, 26.43 cm
141600, 26.43 cm
141704, 26.43 cm
141808, 26.45 cm
141912, 26.43 cm
142016, 26.43 cm
142120, 26.43 cm
142224, 26.43 cm
142328, 26.43 cm
142432, 26.43 cm
142536, 26.43 cm
142640, 26.43 cm
142744, 26.43 cm
142848, 26.43 cm
142952, 26.43 cm
143056, 26.43 cm
143160, 26.43 cm
143264, 26.43 cm
143368, 26.43 cm
143472, 26.43 cm
143576, 26.43 cm
143680, 26.43 cm
143784, 26.45 cm
143888, 26.43 cm
143992, 26.43 cm
144096, 26.43 cm
144200, 26.43 cm
144304, 26.43 cm
144408, 26.43 cm
144512, 26.43 cm
144616, 26.45 cm
144720, 26.43 cm
144824, 26.45 cm
144928, 26.45 cm
145032, 26.43 cm
145136, 26.43 cm
145240, 26.43 cm
145344, 26.43 cm
145448, 26.43 cm
145552, 26.43 cm
145656, 26.43 cm
145760, 26.45 cm
145864, 26.43 cm
145968, 26.43 cm
146072, 26.45 cm
146176, 26.43 cm
146280, 26.45 cm
146384, 26.43 cm
146488, 26.43 cm
146592, 26.43 cm
146696, 26.43 cm
146800, 26.43 cm
146904, 26.43 cm
147008, 26.43 cm
147112, 26.43 cm
147216, 26.43 cm
147320, 26.43 cm
147424, 26.43 cm
147528, 26.43 cm
147632, 26.43 cm
147736, 26.43 cm
147840, 26.43 cm
147944, 26.43 cm
148048, 26.43 cm
148152, 26.43 cm
148256, 26.43 cm
148360, 26.43 cm
148464, 26.43 cm
148568, 26.43 cm
148672, 26.43 cm
148776, 26.43 cm
148880, 26.43 cm
148984, 26.43 cm
149088, 26.43 cm
149192, 26.45 cm
149296, 26.43 cm
149400, 26.43 cm
149504, 26.43 cm
149608, 26.43 cm
149712, 26.43 cm
149816, 26.43 cm
149920, 26.43 cm
150024, 26.43 cm
150128, 26.43 cm
150232, 26.43 cm
150336, 26.43 cm
150440, 26.45 cm
150544, 26.43 cm
150648, 26.43 cm
150752, 26.43 cm
150856, 26.43 cm
150960, 26.43 cm
151064, 26.43 cm
151168, 26.43 cm
151272, 26.43 cm
151376, 26.43 cm
151480, 26.45 cm
151584, 26.43 cm
151688, 26.43 cm
151792, 26.43 cm
151896, 26.43 cm
152000, 26.43 cm
152104, 26.43 cm
152208, 26.43 cm
152312, 26.43 cm
152416, 26.43 cm
152520, 26.43 cm
152624, 26.45 cm
152728, 26.43 cm
152832, 26.43 cm
152936, 26.43 cm
153040, 26.43 cm
153144, 26.43 cm
153248, 26.43 cm
153352, 26.43 cm
153456, 26.43 cm
153560, 26.43 cm
153664, 26.45 cm
153768, 26.43 cm
153872, 26.45 cm
153976, 26.43 cm
154080, 26.43 cm
154184, 26.43 cm
154288, 26.45 cm
154392, 26.43 cm
154496, 26.43 cm
154600, 26.43 cm
154704, 26.43 cm
154808, 26.43 cm
154912, 26.43 cm
155016, 26.43 cm
155120, 26.43 cm
155224, 26.43 cm
155328, 26.43 cm
155432, 26.43 cm
155536, 26.43 cm
155640, 26.43 cm
155744, 26.43 cm
155848, 26.43 cm
155952, 26.43 cm
156056, 26.43 cm
156160, 26.43 cm
156264, 26.43 cm
156368, 26.43 cm
156472, 26.43 cm
156576, 26.43 cm
156680, 26.43 cm
156784, 26.43 cm
156888, 26.43 cm
156992, 26.43 cm
157096, 26.43 cm
157200, 26.43 cm
157304, 26.43 cm
157408, 26.43 cm
157512, 26.43 cm
157616, 26.43 cm
157720, 26.43 cm
157824, 26.43 cm
157928, 26.43 cm
158032, 26.43 cm
158136, 26.43 cm
158240, 26.43 cm
158344, 26.43 cm
158448, 26.43 cm
158552, 26.43 cm
158656, 26.45 cm
158760, 26.43 cm
158864, 26.43 cm
158968, 26.45 cm
159072, 26.43 cm
159176, 26.43 cm
159280, 26.43 cm
159384, 26.43 cm
159488, 26.43 cm
159592, 26.45 cm
159696, 26.43 cm
159800, 26.43 cm
159904, 26.43 cm
160008, 26.43 cm
160112, 26.43 cm
160216, 26.43 cm
160320, 26.43 cm
160424, 26.45 cm
160528, 26.45 cm
160632, 26.45 cm
160736, 26.43 cm
160840, 26.45 cm
160944, 26.45 cm
161048, 26.43 cm
161152, 26.43 cm
161256, 26.43 cm
161360, 26.43 cm
161464, 26.43 cm
161568, 26.43 cm
161672, 26.43 cm
161776, 26.43 cm
161880, 26.43 cm
161984, 26.43 cm
162088, 26.43 cm
162192, 26.43 cm
162296, 26.43 cm
162400, 26.43 cm
162504, 26.43 cm
162608, 26.43 cm
162712, 26.45 cm
162816, 26.43 cm
162920, 26.43 cm
163024, 26.43 cm
163128, 26.43 cm
163232, 26.43 cm
163336, 26.43 cm
163440, 26.43 cm
163544, 26.43 cm
163648, 26.43 cm
163752, 26.43 cm
163856, 26.43 cm
163960, 26.43 cm
164064, 26.43 cm
164168, 26.43 cm
164272, 26.43 cm
164376, 26.43 cm
164480, 26.43 cm
164584, 26.43 cm
164688, 26.43 cm
164792, 26.43 cm
164896, 26.43 cm
165000, 26.43 cm
165104, 26.43 cm
165208, 26.43 cm
165312, 26.43 cm
165416, 26.45 cm
165520, 26.43 cm
165624, 26.43 cm
165728, 26.45 cm
165832, 26.45 cm
165936, 26.43 cm
166040, 26.43 cm
166144, 26.43 cm
166248, 26.43 cm
166352, 26.43 cm
166456, 26.43 cm
166560, 26.43 cm
166664, 26.43 cm
166768, 26.43 cm
166872, 26.43 cm
166976, 26.43 cm
167080, 26.43 cm
167184, 26.43 cm
167288, 26.43 cm
167392, 26.43 cm
167496, 26.43 cm
167600, 26.43 cm
167704, 26.45 cm
167808, 26.43 cm
167912, 26.43 cm
168016, 26.43 cm
168120, 27.30 cm
168224, 26.43 cm
168328, 26.43 cm
168432, 26.43 cm
168536, 26.43 cm
168640, 26.43 cm
168744, 26.45 cm
168848, 26.43 cm
168952, 26.43 cm
169056, 26.43 cm
169160, 26.43 cm
169264, 26.43 cm
169368, 26.43 cm
169472, 27.30 cm
169576, 26.43 cm
169680, 27.30 cm
169784, 26.43 cm
169888, 26.45 cm
169992, 26.43 cm
170096, 26.43 cm
170200, 26.43 cm
170304, 26.43 cm
170408, 26.43 cm
170512, 26.43 cm
170616, 26.43 cm
170720, 26.43 cm
170824, 26.43 cm
170928, 26.43 cm
171032, 26.43 cm
171136, 26.43 cm
171240, 26.43 cm
171344, 26.43 cm
171448, 26.43 cm
171552, 26.45 cm
171656, 26.43 cm
171760, 26.43 cm
171864, 26.43 cm
171968, 26.43 cm
172072, 26.43 cm
172176, 26.43 cm
172280, 26.43 cm
172384, 26.43 cm
172488, 26.43 cm
172592, 26.43 cm
172696, 26.43 cm
172800, 26.43 cm
172904, 26.43 cm
173008, 26.45 cm
173112, 26.45 cm
173216, 26.43 cm
173320, 26.43 cm
173424, 26.43 cm
173528, 26.43 cm
173632, 26.43 cm
173736, 26.43 cm
173840, 26.43 cm
173944, 26.43 cm
174048, 26.43 cm
174152, 26.43 cm
174256, 26.43 cm
174360, 26.43 cm
174464, 26.43 cm
174568, 26.43 cm
174672, 26.43 cm
174776, 26.43 cm
174880, 26.43 cm
174984, 26.43 cm
175088, 26.45 cm
175192, 26.45 cm
175296, 26.43 cm
175400, 26.43 cm
175504, 26.45 cm
175608, 26.43 cm
175712, 26.43 cm
175816, 26.43 cm
175920, 26.43 cm
176024, 26.43 cm
176128, 26.43 cm
176232, 26.43 cm
176336, 26.43 cm
176440, 26.43 cm
176544, 26.43 cm
176648, 26.43 cm
176752, 26.43 cm
176856, 26.43 cm
176960, 26.43 cm
177064, 26.43 cm
177168, 26.43 cm
177272, 26.45 cm
177376, 26.43 cm
177480, 26.43 cm
177584, 26.43 cm
177688, 26.43 cm
177792, 26.43 cm
177896, 26.43 cm
178000, 26.43 cm
178104, 26.43 cm
178208, 26.43 cm
178312, 26.43 cm
178416, 26.43 cm
178520, 26.43 cm
178624, 26.43 cm
178728, 26.43 cm
178832, 26.43 cm
178936, 26.43 cm
179040, 26.45 cm
179144, 26.43 cm
179248, 26.43 cm
179352, 26.43 cm
179456, 26.43 cm
179560, 26.43 cm
179664, 26.43 cm
179768, 26.43 cm
179872, 26.43 cm
