timestamp,distance
5812, 32.45 cm
5915, 32.45 cm
6019, 32.45 cm
6123, 32.45 cm
6227, 32.45 cm
6331, 32.45 cm
6435, 32.45 cm
6539, 32.45 cm
6643, 32.45 cm
6747, 32.45 cm
6851, 32.45 cm
6955, 32.45 cm
7059, 32.45 cm
7163, 32.45 cm
7267, 32.45 cm
7371, 32.45 cm
7475, 32.45 cm
7579, 32.45 cm
7683, 32.45 cm
7787, 32.45 cm
7891, 32.45 cm
7995, 33.76 cm
8099, 33.76 cm
8203, 33.76 cm
8307, 33.76 cm
8411, 33.76 cm
8515, 33.76 cm
8619, 33.74 cm
8723, 33.76 cm
8827, 33.76 cm
8931, 33.76 cm
9035, 33.76 cm
9139, 33.74 cm
9243, 33.74 cm
9347, 33.76 cm
9451, 33.76 cm
9555, 33.76 cm
9659, 33.76 cm
9763, 33.76 cm
9867, 33.76 cm
9971, 33.76 cm
10076, 33.76 cm
10180, 33.76 cm
10284, 33.76 cm
10388, 33.76 cm
10492, 33.76 cm
10596, 33.76 cm
10700, 33.76 cm
10804, 33.76 cm
10908, 33.76 cm
11012, 33.76 cm
11116, 33.74 cm
11220, 33.76 cm
11324, 33.76 cm
11428, 33.76 cm
11532, 33.76 cm
11636, 33.76 cm
11740, 33.76 cm
11844, 33.76 cm
11948, 32.96 cm
12052, 32.96 cm
12156, 33.76 cm
12260, 32.96 cm
12364, 32.96 cm
12468, 32.98 cm
12572, 32.98 cm
12676, 32.98 cm
12780, 32.98 cm
12884, 32.98 cm
12988, 32.98 cm
13092, 32.98 cm
13196, 32.96 cm
13300, 32.98 cm
13404, 32.98 cm
13508, 32.96 cm
13612, 32.96 cm
13716, 32.96 cm
13820, 32.98 cm
13924, 32.98 cm
14028, 32.96 cm
14132, 32.98 cm
14236, 32.98 cm
14340, 32.98 cm
14444, 32.98 cm
14548, 32.98 cm
14652, 32.98 cm
14756, 32.98 cm
14860, 32.96 cm
14964, 32.98 cm
15068, 32.96 cm
15172, 32.96 cm
15276, 32.98 cm
15380, 32.96 cm
15484, 32.98 cm
15588, 32.96 cm
15692, 32.96 cm
15796, 32.96 cm
15900, 32.98 cm
16004, 32.98 cm
16108, 32.98 cm
16212, 32.96 cm
16316, 32.98 cm
16420, 32.98 cm
16524, 32.98 cm
16628, 32.96 cm
16732, 32.98 cm
16836, 32.98 cm
16940, 32.96 cm
17044, 32.98 cm
17148, 32.98 cm
17252, 32.98 cm
17356, 32.96 cm
17460, 32.96 cm
17564, 32.98 cm
17668, 32.98 cm
17772, 32.98 cm
17876, 32.98 cm
17980, 32.98 cm
18084, 32.98 cm
18188, 32.98 cm
18292, 32.96 cm
18396, 32.98 cm
18500, 32.96 cm
18604, 32.98 cm
18708, 32.98 cm
18812, 32.98 cm
18916, 32.98 cm
19020, 32.98 cm
19124, 32.98 cm
19228, 32.98 cm
19332, 32.96 cm
19436, 32.98 cm
19540, 32.98 cm
19644, 32.96 cm
19748, 32.98 cm
19852, 32.98 cm
19956, 32.98 cm
20060, 32.98 cm
20164, 32.96 cm
20268, 32.98 cm
20372, 32.96 cm
20476, 32.98 cm
20580, 32.98 cm
20684, 32.98 cm
20788, 32.98 cm
20892, 32.96 cm
20996, 32.98 cm
21100, 32.98 cm
21204, 32.96 cm
21308, 32.96 cm
21412, 32.96 cm
21516, 32.98 cm
21620, 32.96 cm
21724, 32.96 cm
21828, 32.98 cm
21932, 32.98 cm
22036, 32.98 cm
22140, 32.96 cm
22244, 32.96 cm
22348, 32.98 cm
22452, 32.98 cm
22556, 32.98 cm
22660, 32.98 cm
22764, 32.96 cm
22868, 32.96 cm
22972, 32.98 cm
23076, 32.98 cm
23180, 32.96 cm
23284, 32.98 cm
23388, 32.98 cm
23492, 32.96 cm
23596, 32.98 cm
23700, 32.98 cm
23804, 32.98 cm
23908, 32.98 cm
24012, 32.98 cm
24116, 32.98 cm
24220, 32.96 cm
24324, 32.96 cm
24428, 32.96 cm
