elapsed time,receive time,header.stamp,topic,value
0.0007341030000000001,1740057283.656703018,1740057283.656635686,/imu/data.linear_acceleration.y,10.44780424
0.018646907,1740057283.674615822,1740057283.674551346,/imu/data.linear_acceleration.y,10.40828366
0.063621962,1740057283.719590877,1740057283.719521482,/imu/data.linear_acceleration.y,10.48732482
0.083483097,1740057283.739452012,1740057283.739399311,/imu/data.linear_acceleration.y,10.59510822
0.10350134100000001,1740057283.759470256,1740057283.759406379,/imu/data.linear_acceleration.y,10.59510822
0.14846024900000002,1740057283.804429164,1740057283.804391639,/imu/data.linear_acceleration.y,10.51786345
0.16640943700000002,1740057283.822378352,1740057283.822341700,/imu/data.linear_acceleration.y,10.51786345
0.18540573200000002,1740057283.841374647,1740057283.841313865,/imu/data.linear_acceleration.y,10.614868509999999
0.202383517,1740057283.858352432,1740057283.858299777,/imu/data.linear_acceleration.y,10.478342869999999
0.22136507700000002,1740057283.877333992,1740057283.877276689,/imu/data.linear_acceleration.y,10.59510822
0.239345257,1740057283.895314172,1740057283.895269685,/imu/data.linear_acceleration.y,10.5268454
0.25933211300000003,1740057283.915301028,1740057283.915243397,/imu/data.linear_acceleration.y,10.5268454
0.267285695,1740057283.923254610,1740057283.923209265,/imu/data.linear_acceleration.y,10.42804395
0.297251096,1740057283.953220011,1740057283.953174405,/imu/data.linear_acceleration.y,10.5268454
0.315262433,1740057283.971231348,1740057283.971187812,/imu/data.linear_acceleration.y,10.5268454
0.33521594600000004,1740057283.991184861,1740057283.991118589,/imu/data.linear_acceleration.y,10.42804395
0.353216156,1740057284.009185071,1740057284.009116452,/imu/data.linear_acceleration.y,10.43882229
0.37215422000000004,1740057284.028123135,1740057284.028058967,/imu/data.linear_acceleration.y,10.379541419999999
0.3881018,1740057284.044070715,1740057284.044021504,/imu/data.linear_acceleration.y,10.379541419999999
0.40607285400000004,1740057284.062041769,1740057284.061994323,/imu/data.linear_acceleration.y,10.555587639999999
0.426105096,1740057284.082074011,1740057284.082015300,/imu/data.linear_acceleration.y,10.478342869999999
0.444997754,1740057284.100966669,1740057284.100919897,/imu/data.linear_acceleration.y,10.419062
0.45203665800000004,1740057284.108005573,1740057284.107893239,/imu/data.linear_acceleration.y,10.419062
0.48395449300000004,1740057284.139923408,1740057284.139868460,/imu/data.linear_acceleration.y,10.35978113
0.5019015090000001,1740057284.157870424,1740057284.157828079,/imu/data.linear_acceleration.y,10.44780424
0.5208966340000001,1740057284.176865549,1740057284.176815063,/imu/data.linear_acceleration.y,10.44780424
0.540838479,1740057284.196807394,1740057284.196768217,/imu/data.linear_acceleration.y,10.32026055
