elapsed time,receive time,header.stamp,topic,value
0.031393448000000004,1740057580.920725482,1740057580.920644960,/imu/data.linear_acceleration.y,10.5268454
0.083416787,1740057580.972748821,1740057580.972645760,/imu/data.linear_acceleration.y,10.419062
0.134244621,1740057581.023576655,1740057581.023524056,/imu/data.linear_acceleration.y,10.53582735
0.18312249600000002,1740057581.072454530,1740057581.072377620,/imu/data.linear_acceleration.y,10.51786345
0.233038343,1740057581.122370377,1740057581.122315982,/imu/data.linear_acceleration.y,10.37055947
0.28398357300000004,1740057581.173315607,1740057581.173264767,/imu/data.linear_acceleration.y,10.280739969999999
0.334828571,1740057581.224160605,1740057581.224106323,/imu/data.linear_acceleration.y,10.49810316
0.385779066,1740057581.275111100,1740057581.275059020,/imu/data.linear_acceleration.y,10.39930171
0.436635292,1740057581.325967326,1740057581.325923069,/imu/data.linear_acceleration.y,10.390319759999999
0.48560609000000005,1740057581.374938124,1740057581.374898249,/imu/data.linear_acceleration.y,10.39930171
0.53650611,1740057581.425838144,1740057581.425797560,/imu/data.linear_acceleration.y,10.32026055
0.586462644,1740057581.475794678,1740057581.475760918,/imu/data.linear_acceleration.y,10.478342869999999
0.636368587,1740057581.525700621,1740057581.525655938,/imu/data.linear_acceleration.y,10.45858258
0.9811386110000001,1740057581.870470645,1740057581.577571226,/imu/data.linear_acceleration.y,10.49810316
0.9814017960000001,1740057581.870733830,1740057581.626441956,/imu/data.linear_acceleration.y,10.45858258
0.9814518160000001,1740057581.870783850,1740057581.676402737,/imu/data.linear_acceleration.y,10.45858258
0.981483855,1740057581.870815889,1740057581.728296852,/imu/data.linear_acceleration.y,10.478342869999999
0.9817559720000001,1740057581.871088006,1740057581.781220346,/imu/data.linear_acceleration.y,10.419062
0.9817726200000001,1740057581.871104654,1740057581.829188098,/imu/data.linear_acceleration.y,10.51786345
0.9887864510000001,1740057581.878118485,1740057581.878059550,/imu/data.linear_acceleration.y,10.35079918
1.041687794,1740057581.931019828,1740057581.930949523,/imu/data.linear_acceleration.y,10.379541419999999
1.091629163,1740057581.980961197,1740057581.980888459,/imu/data.linear_acceleration.y,10.44780424
1.140539084,1740057582.029871118,1740057582.029819514,/imu/data.linear_acceleration.y,10.48732482
1.190454087,1740057582.079786121,1740057582.079741812,/imu/data.linear_acceleration.y,10.5268454
1.241399217,1740057582.130731251,1740057582.130660420,/imu/data.linear_acceleration.y,10.44780424
1.292262975,1740057582.181595009,1740057582.181540422,/imu/data.linear_acceleration.y,10.419062
1.342161867,1740057582.231493901,1740057582.231428008,/imu/data.linear_acceleration.y,10.48732482
1.392110505,1740057582.281442539,1740057582.281392045,/imu/data.linear_acceleration.y,10.16397462
1.443122298,1740057582.332454332,1740057582.332338234,/imu/data.linear_acceleration.y,10.390319759999999
1.494023058,1740057582.383355092,1740057582.383303165,/imu/data.linear_acceleration.y,10.379541419999999
1.5439239690000002,1740057582.433256003,1740057582.433175360,/imu/data.linear_acceleration.y,10.50708511
1.5938579540000002,1740057582.483189988,1740057582.483115352,/imu/data.linear_acceleration.y,10.50708511
1.645746913,1740057582.535078947,1740057582.535019132,/imu/data.linear_acceleration.y,10.51786345
1.694656323,1740057582.583988357,1740057582.583948147,/imu/data.linear_acceleration.y,10.49810316
1.74464902,1740057582.633981054,1740057582.633899800,/imu/data.linear_acceleration.y,10.27175802
1.7965531490000002,1740057582.685885183,1740057582.685831120,/imu/data.linear_acceleration.y,10.48732482
1.849385555,1740057582.738717589,1740057582.738664618,/imu/data.linear_acceleration.y,10.32026055
1.89637426,1740057582.785706294,1740057582.785664564,/imu/data.linear_acceleration.y,10.57534793
1.9452897930000002,1740057582.834621827,1740057582.834573617,/imu/data.linear_acceleration.y,10.5268454
1.998112892,1740057582.887444926,1740057582.887399712,/imu/data.linear_acceleration.y,10.39930171
2.049082696,1740057582.938414730,1740057582.938309130,/imu/data.linear_acceleration.y,10.53582735
2.097990739,1740057582.987322773,1740057582.987218591,/imu/data.linear_acceleration.y,10.35978113
2.149918775,1740057583.039250809,1740057583.039175346,/imu/data.linear_acceleration.y,10.33103889
2.198876896,1740057583.088208930,1740057583.088097022,/imu/data.linear_acceleration.y,10.566365979999999
2.249715717,1740057583.139047751,1740057583.138990751,/imu/data.linear_acceleration.y,10.39930171
2.300633072,1740057583.189965106,1740057583.189890667,/imu/data.linear_acceleration.y,10.43882229
2.349499383,1740057583.238831417,1740057583.238788867,/imu/data.linear_acceleration.y,10.35079918
2.400403118,1740057583.289735152,1740057583.289682296,/imu/data.linear_acceleration.y,10.49810316
2.451374851,1740057583.340706885,1740057583.340651798,/imu/data.linear_acceleration.y,10.48732482
2.501287117,1740057583.390619151,1740057583.390565335,/imu/data.linear_acceleration.y,10.35079918
2.551205939,1740057583.440537973,1740057583.440474803,/imu/data.linear_acceleration.y,10.478342869999999
2.603153277,1740057583.492485311,1740057583.492425823,/imu/data.linear_acceleration.y,10.44780424
2.652030186,1740057583.541362220,1740057583.541306215,/imu/data.linear_acceleration.y,10.27175802
2.700994492,1740057583.590326526,1740057583.590279335,/imu/data.linear_acceleration.y,10.30050026
2.752927173,1740057583.642259207,1740057583.642178207,/imu/data.linear_acceleration.y,10.5268454
