elapsed time,receive time,header.stamp,topic,value
0,1740057518.193426762,1740057518.193336270,/imu/data.linear_acceleration.y,10.6346288
0.050843211000000006,1740057518.244269973,1740057518.244215766,/imu/data.linear_acceleration.y,10.48732482
0.10274285000000001,1740057518.296169612,1740057518.296118463,/imu/data.linear_acceleration.y,10.43882229
0.15164538400000002,1740057518.345072146,1740057518.345019487,/imu/data.linear_acceleration.y,10.44780424
0.20051462,1740057518.393941382,1740057518.393889687,/imu/data.linear_acceleration.y,10.390319759999999
0.25148616700000004,1740057518.444912929,1740057518.444865021,/imu/data.linear_acceleration.y,10.35079918
0.30441226200000004,1740057518.497839024,1740057518.497773495,/imu/data.linear_acceleration.y,10.34002084
0.354283893,1740057518.547710655,1740057518.547657937,/imu/data.linear_acceleration.y,10.37055947
0.402287316,1740057518.595714078,1740057518.595660442,/imu/data.linear_acceleration.y,10.419062
0.45213895800000004,1740057518.645565720,1740057518.645517753,/imu/data.linear_acceleration.y,10.37055947
0.5060123320000001,1740057518.699439094,1740057518.699393575,/imu/data.linear_acceleration.y,10.291518309999999
0.5559686650000001,1740057518.749395427,1740057518.749348557,/imu/data.linear_acceleration.y,10.40828366
0.6048579030000001,1740057518.798284665,1740057518.798209072,/imu/data.linear_acceleration.y,10.51786345
0.653815998,1740057518.847242760,1740057518.847196923,/imu/data.linear_acceleration.y,10.53582735
0.705762584,1740057518.899189346,1740057518.899114889,/imu/data.linear_acceleration.y,10.379541419999999
0.7555729670000001,1740057518.948999729,1740057518.948942182,/imu/data.linear_acceleration.y,10.54660569
0.8065090760000001,1740057518.999935838,1740057518.999864914,/imu/data.linear_acceleration.y,10.54660569
0.857448811,1740057519.050875573,1740057519.050814381,/imu/data.linear_acceleration.y,10.35978113
0.9063424840000001,1740057519.099769246,1740057519.099695461,/imu/data.linear_acceleration.y,10.49810316
1.278817915,1740057519.472244677,1740057519.150660847,/imu/data.linear_acceleration.y,10.35978113
