timestamp,distance
1082, 36.75 cm
1187, 36.75 cm
1291, 36.75 cm
1395, 36.75 cm
1499, 36.75 cm
1603, 36.74 cm
1707, 36.74 cm
1811, 36.75 cm
1914, 36.29 cm
2018, 36.29 cm
2122, 36.29 cm
2227, 38.39 cm
2331, 38.39 cm
2434, 32.66 cm
2539, 37.91 cm
2642, 32.66 cm
2746, 32.64 cm
2850, 32.66 cm
2954, 32.66 cm
3059, 51.56 cm
3164, 51.56 cm
3268, 32.66 cm
3373, 51.56 cm
3477, 31.87 cm
3581, 31.87 cm
3685, 31.86 cm
3789, 31.87 cm
3893, 31.87 cm
3997, 31.87 cm
4101, 31.87 cm
4205, 31.87 cm
4309, 31.86 cm
4413, 31.87 cm
4517, 31.87 cm
4621, 31.87 cm
4725, 31.87 cm
4829, 31.87 cm
4933, 31.86 cm
5037, 31.87 cm
5141, 31.87 cm
5245, 31.86 cm
5349, 31.87 cm
5453, 31.87 cm
5557, 31.87 cm
5661, 31.87 cm
5765, 31.87 cm
5869, 31.87 cm
5973, 31.87 cm
6077, 31.87 cm
6181, 31.86 cm
6285, 31.87 cm
6389, 31.87 cm
6493, 31.87 cm
6597, 31.87 cm
6701, 31.87 cm
6805, 31.87 cm
6909, 31.87 cm
7013, 31.87 cm
7117, 31.87 cm
7221, 31.87 cm
7325, 31.87 cm
7429, 31.86 cm
7533, 31.87 cm
7637, 31.86 cm
7741, 31.87 cm
7845, 31.86 cm
7949, 31.87 cm
8053, 31.87 cm
8157, 31.87 cm
8261, 31.87 cm
8365, 31.86 cm
8469, 31.87 cm
8573, 31.87 cm
8677, 31.35 cm
8781, 31.87 cm
8885, 31.87 cm
8989, 31.87 cm
9093, 31.87 cm
9197, 31.86 cm
9301, 31.87 cm
9405, 31.87 cm
9509, 31.87 cm
9613, 31.87 cm
9717, 31.86 cm
9821, 31.87 cm
9925, 31.35 cm
10029, 31.35 cm
10133, 31.87 cm
10237, 31.35 cm
10341, 31.87 cm
10445, 31.86 cm
10549, 31.87 cm
10653, 31.87 cm
10757, 31.86 cm
10861, 31.87 cm
10965, 31.87 cm
11069, 31.87 cm
11173, 31.87 cm
11277, 31.87 cm
11381, 31.86 cm
11485, 31.87 cm
11589, 31.87 cm
11693, 31.87 cm
11797, 31.86 cm
11901, 31.86 cm
12005, 31.86 cm
12109, 31.87 cm
12213, 31.87 cm
12317, 31.87 cm
12421, 31.86 cm
12525, 31.86 cm
12629, 31.86 cm
12733, 31.86 cm
12837, 31.86 cm
12941, 31.87 cm
13045, 31.86 cm
13149, 31.86 cm
13253, 31.86 cm
13357, 31.86 cm
13461, 31.87 cm
13565, 31.87 cm
13669, 31.87 cm
13773, 31.86 cm
13877, 31.86 cm
13981, 31.86 cm
14085, 31.86 cm
14189, 31.86 cm
14293, 31.86 cm
14397, 31.87 cm
14501, 31.86 cm
14605, 31.86 cm
14709, 31.87 cm
14813, 31.86 cm
14917, 31.86 cm
15021, 31.86 cm
15125, 31.87 cm
15229, 31.87 cm
15333, 31.87 cm
15437, 31.87 cm
15541, 31.87 cm
15645, 31.87 cm
15749, 31.87 cm
15853, 31.86 cm
15957, 31.87 cm
16061, 31.86 cm
16165, 31.86 cm
16269, 31.86 cm
16373, 31.87 cm
16477, 31.87 cm
16581, 31.87 cm
16685, 31.87 cm
16789, 31.87 cm
16893, 31.87 cm
16997, 31.87 cm
17101, 31.87 cm
17205, 31.87 cm
17309, 31.87 cm
17413, 31.86 cm
17517, 31.87 cm
17621, 31.87 cm
17725, 31.87 cm
17829, 31.87 cm
17933, 31.87 cm
18037, 31.87 cm
18141, 31.87 cm
18245, 31.87 cm
18349, 31.87 cm
18453, 31.86 cm
18557, 31.87 cm
18661, 31.86 cm
18765, 31.87 cm
18869, 31.86 cm
18973, 31.35 cm
19077, 31.87 cm
19181, 31.87 cm
19285, 31.35 cm
19389, 31.35 cm
19493, 31.33 cm
19597, 31.33 cm
19701, 31.35 cm
19805, 31.35 cm
19909, 31.35 cm
20013, 31.35 cm
20117, 31.35 cm
20221, 31.35 cm
20325, 31.35 cm
20429, 31.35 cm
20533, 31.35 cm
20637, 31.33 cm
20741, 31.35 cm
20845, 31.35 cm
20949, 31.35 cm
21053, 31.35 cm
21157, 31.35 cm
21261, 31.33 cm
21365, 31.35 cm
21469, 31.35 cm
21573, 31.35 cm
21677, 31.33 cm
21781, 31.33 cm
21885, 31.35 cm
21989, 31.35 cm
22093, 31.35 cm
22197, 31.35 cm
22301, 31.35 cm
22405, 31.35 cm
22509, 31.35 cm
22613, 31.35 cm
22717, 31.35 cm
22821, 31.35 cm
22925, 31.35 cm
23029, 31.35 cm
23133, 31.33 cm
23237, 31.35 cm
23341, 31.36 cm
23445, 31.35 cm
23549, 31.35 cm
23653, 31.35 cm
23757, 31.33 cm
23861, 31.35 cm
23965, 31.35 cm
24069, 31.35 cm
24173, 31.33 cm
24277, 31.35 cm
24381, 31.35 cm
24485, 31.35 cm
24589, 31.35 cm
24693, 31.35 cm
24797, 31.35 cm
24901, 31.35 cm
25005, 31.35 cm
25109, 31.35 cm
25213, 31.35 cm
25317, 31.35 cm
25421, 31.35 cm
25525, 31.35 cm
25629, 31.35 cm
25733, 31.33 cm
25837, 31.33 cm
25941, 31.35 cm
26045, 31.35 cm
26149, 31.35 cm
26253, 31.33 cm
26357, 31.35 cm
26461, 31.35 cm
26565, 31.35 cm
26669, 31.35 cm
26773, 31.35 cm
26877, 31.35 cm
26981, 31.35 cm
27085, 31.33 cm
27189, 31.33 cm
27293, 31.33 cm
27397, 31.35 cm
27501, 31.35 cm
27605, 31.35 cm
27709, 31.33 cm
27813, 31.35 cm
27917, 31.35 cm
28021, 31.35 cm
28125, 31.35 cm
28229, 31.35 cm
28333, 31.35 cm
28437, 31.35 cm
28541, 31.35 cm
28645, 31.35 cm
28749, 31.35 cm
28853, 31.35 cm
28957, 31.35 cm
29061, 31.33 cm
29165, 31.33 cm
29269, 31.33 cm
29373, 31.35 cm
29477, 31.35 cm
29581, 31.35 cm
29685, 31.33 cm
29789, 31.35 cm
29893, 31.35 cm
29997, 31.35 cm
30101, 31.35 cm
30205, 31.33 cm
30309, 31.35 cm
30413, 31.33 cm
30517, 31.33 cm
30621, 31.35 cm
30725, 31.35 cm
30829, 31.33 cm
30933, 31.35 cm
31037, 31.35 cm
31141, 31.35 cm
31245, 31.35 cm
31349, 31.35 cm
31453, 31.33 cm
31557, 31.35 cm
31661, 31.35 cm
31765, 31.35 cm
31869, 31.35 cm
31973, 31.33 cm
32077, 31.33 cm
