timestamp,distance
1029, 30.11 cm
1133, 30.09 cm
1237, 30.09 cm
1341, 30.09 cm
1445, 30.09 cm
1549, 30.09 cm
1653, 30.09 cm
1757, 30.11 cm
1861, 30.09 cm
1965, 30.11 cm
2069, 30.09 cm
2173, 30.09 cm
2277, 30.09 cm
2381, 30.09 cm
2485, 30.09 cm
2589, 30.87 cm
2693, 30.09 cm
2797, 30.87 cm
2901, 30.87 cm
3005, 30.87 cm
3109, 30.87 cm
3213, 30.87 cm
3317, 30.87 cm
3421, 30.87 cm
3525, 30.87 cm
3629, 30.87 cm
3733, 30.87 cm
3837, 30.87 cm
3941, 30.87 cm
4045, 30.87 cm
4149, 30.87 cm
4253, 30.87 cm
4357, 30.87 cm
4461, 30.87 cm
4565, 30.87 cm
4669, 30.85 cm
4773, 30.87 cm
4877, 30.87 cm
4981, 30.87 cm
5085, 30.87 cm
5189, 30.87 cm
5293, 30.87 cm
5397, 30.87 cm
5501, 30.87 cm
5605, 30.87 cm
5709, 30.87 cm
5813, 30.87 cm
5917, 30.87 cm
6021, 30.87 cm
6125, 30.87 cm
6229, 30.87 cm
6333, 30.87 cm
6437, 30.87 cm
6541, 30.87 cm
6645, 30.87 cm
6749, 30.87 cm
6853, 30.87 cm
6957, 30.87 cm
7061, 30.87 cm
7165, 30.87 cm
7269, 30.09 cm
7373, 30.87 cm
7477, 30.87 cm
7581, 30.87 cm
7685, 30.09 cm
7789, 30.87 cm
7893, 30.87 cm
7997, 30.87 cm
8101, 30.87 cm
8205, 30.87 cm
8309, 30.09 cm
8413, 30.09 cm
8517, 30.09 cm
8621, 30.09 cm
8725, 30.09 cm
8829, 30.87 cm
8933, 30.09 cm
9037, 30.09 cm
9141, 30.87 cm
9245, 30.87 cm
9349, 30.87 cm
9453, 30.87 cm
9557, 30.87 cm
9661, 30.87 cm
9765, 30.87 cm
9869, 30.87 cm
9973, 30.87 cm
10077, 30.87 cm
10181, 30.87 cm
10285, 30.87 cm
10389, 30.09 cm
10493, 30.62 cm
10597, 30.62 cm
10701, 30.09 cm
10805, 30.87 cm
10909, 30.85 cm
11013, 30.87 cm
11117, 30.09 cm
11221, 30.09 cm
11325, 30.09 cm
11429, 30.09 cm
11533, 30.85 cm
11637, 30.87 cm
11741, 30.87 cm
11845, 30.87 cm
11949, 30.87 cm
12053, 30.87 cm
12157, 30.87 cm
12261, 30.87 cm
12365, 30.87 cm
12469, 30.87 cm
12573, 30.87 cm
12677, 30.87 cm
12781, 30.85 cm
12885, 30.87 cm
12989, 30.87 cm
13093, 30.09 cm
13197, 30.09 cm
13301, 30.85 cm
13405, 30.87 cm
13509, 30.87 cm
13613, 30.87 cm
13717, 30.87 cm
13821, 30.87 cm
13925, 30.87 cm
14029, 31.13 cm
14133, 31.13 cm
14237, 29.83 cm
14341, 31.13 cm
14445, 31.13 cm
14549, 29.83 cm
14653, 29.82 cm
14757, 31.13 cm
14861, 29.83 cm
14965, 29.83 cm
15069, 29.83 cm
15173, 29.82 cm
15277, 29.82 cm
15381, 29.83 cm
15485, 31.13 cm
15589, 31.13 cm
15693, 31.13 cm
15797, 30.34 cm
15901, 30.34 cm
16005, 30.34 cm
16109, 30.34 cm
16213, 30.34 cm
16317, 30.36 cm
16421, 30.34 cm
16525, 30.34 cm
16629, 30.34 cm
16733, 30.34 cm
16837, 30.34 cm
16941, 30.34 cm
17045, 30.34 cm
17149, 30.34 cm
17253, 30.34 cm
17357, 30.34 cm
17461, 30.34 cm
17565, 30.34 cm
17669, 30.36 cm
17773, 30.34 cm
17877, 30.34 cm
17981, 30.34 cm
18085, 30.34 cm
18189, 30.36 cm
18293, 30.34 cm
18397, 30.34 cm
18501, 31.13 cm
18605, 31.13 cm
18709, 31.13 cm
18813, 30.34 cm
18917, 30.34 cm
19021, 30.34 cm
19125, 30.34 cm
19229, 30.34 cm
19333, 30.36 cm
19437, 30.34 cm
19541, 31.13 cm
19645, 30.36 cm
19749, 30.36 cm
19853, 30.34 cm
19957, 30.36 cm
20061, 30.34 cm
20165, 30.34 cm
20269, 30.34 cm
20373, 30.34 cm
20477, 30.34 cm
20581, 30.34 cm
20685, 30.34 cm
20789, 30.34 cm
20893, 31.13 cm
20997, 31.13 cm
21101, 31.13 cm
21205, 31.13 cm
21309, 31.13 cm
21413, 31.13 cm
21517, 31.13 cm
21621, 31.13 cm
21725, 31.13 cm
21829, 30.62 cm
21933, 30.62 cm
22037, 30.60 cm
22141, 31.13 cm
22245, 31.13 cm
22349, 30.62 cm
22453, 31.13 cm
