elapsed time,receive time,header.stamp,topic,value
0.017998887,1739349264.699055651,1739349264.698991747,/imu/data.linear_acceleration.y,10.34002084
0.068947699,1739349264.750004463,1739349264.749944722,/imu/data.linear_acceleration.y,10.5268454
0.121911108,1739349264.802967872,1739349264.802896961,/imu/data.linear_acceleration.y,10.419062
0.17383694400000002,1739349264.854893708,1739349264.854790185,/imu/data.linear_acceleration.y,10.566365979999999
0.220717193,1739349264.901773957,1739349264.901716855,/imu/data.linear_acceleration.y,10.390319759999999
0.270710018,1739349264.951766782,1739349264.951663759,/imu/data.linear_acceleration.y,10.30050026
0.323585608,1739349265.004642372,1739349265.004584864,/imu/data.linear_acceleration.y,10.419062
0.37349914300000003,1739349265.054555907,1739349265.054507261,/imu/data.linear_acceleration.y,10.50708511
0.42336637200000005,1739349265.104423136,1739349265.104373463,/imu/data.linear_acceleration.y,10.48732482
0.473374601,1739349265.154431365,1739349265.154307398,/imu/data.linear_acceleration.y,10.25199773
0.524213416,1739349265.205270180,1739349265.205215174,/imu/data.linear_acceleration.y,10.51786345
0.574109312,1739349265.255166076,1739349265.255123302,/imu/data.linear_acceleration.y,10.37055947
0.6260250810000001,1739349265.307081845,1739349265.307032201,/imu/data.linear_acceleration.y,10.467564529999999
0.6740350580000001,1739349265.355091822,1739349265.354989642,/imu/data.linear_acceleration.y,10.44780424
0.724899256,1739349265.405956020,1739349265.405888346,/imu/data.linear_acceleration.y,10.51786345
0.775972709,1739349265.457029473,1739349265.456897735,/imu/data.linear_acceleration.y,10.51786345
0.8268687060000001,1739349265.507925470,1739349265.507788575,/imu/data.linear_acceleration.y,10.45858258
0.8767178090000001,1739349265.557774573,1739349265.557712452,/imu/data.linear_acceleration.y,10.566365979999999
0.928637068,1739349265.609693832,1739349265.609626701,/imu/data.linear_acceleration.y,10.39930171
0.976635939,1739349265.657692703,1739349265.657618214,/imu/data.linear_acceleration.y,10.39930171
1.026465283,1739349265.707522047,1739349265.707466572,/imu/data.linear_acceleration.y,10.50708511
1.078391077,1739349265.759447841,1739349265.759389706,/imu/data.linear_acceleration.y,10.478342869999999
1.13035195,1739349265.811408714,1739349265.811347292,/imu/data.linear_acceleration.y,10.43882229
1.178249432,1739349265.859306196,1739349265.859254037,/imu/data.linear_acceleration.y,10.390319759999999
1.22716162,1739349265.908218384,1739349265.908160146,/imu/data.linear_acceleration.y,10.39930171
1.278129217,1739349265.959185981,1739349265.959060817,/imu/data.linear_acceleration.y,10.379541419999999
1.3310247240000002,1739349266.012081488,1739349266.012023024,/imu/data.linear_acceleration.y,10.419062
1.382935276,1739349266.063992040,1739349266.063932001,/imu/data.linear_acceleration.y,10.379541419999999
1.4308717340000001,1739349266.111928498,1739349266.111850650,/imu/data.linear_acceleration.y,10.5268454
1.479809352,1739349266.160866116,1739349266.160800115,/imu/data.linear_acceleration.y,10.48732482
1.5306564580000002,1739349266.211713222,1739349266.211655634,/imu/data.linear_acceleration.y,10.40828366
1.5816340420000001,1739349266.262690806,1739349266.262638390,/imu/data.linear_acceleration.y,10.280739969999999
1.633528719,1739349266.314585483,1739349266.314536232,/imu/data.linear_acceleration.y,10.53582735
1.682440286,1739349266.363497050,1739349266.363445781,/imu/data.linear_acceleration.y,10.40828366
1.732300027,1739349266.413356791,1739349266.413309499,/imu/data.linear_acceleration.y,10.35978113
1.783299055,1739349266.464355819,1739349266.464307478,/imu/data.linear_acceleration.y,10.58612627
1.8341601550000002,1739349266.515216919,1739349266.515161288,/imu/data.linear_acceleration.y,10.419062
1.885189792,1739349266.566246556,1739349266.566151593,/imu/data.linear_acceleration.y,10.33103889
1.934011278,1739349266.615068042,1739349266.614992861,/imu/data.linear_acceleration.y,10.44780424
1.9839758170000001,1739349266.665032581,1739349266.664983469,/imu/data.linear_acceleration.y,10.467564529999999
2.035867138,1739349266.716923902,1739349266.716854507,/imu/data.linear_acceleration.y,10.467564529999999
2.086812477,1739349266.767869241,1739349266.767816370,/imu/data.linear_acceleration.y,10.51786345
2.135668957,1739349266.816725721,1739349266.816675004,/imu/data.linear_acceleration.y,10.45858258
2.187698732,1739349266.868755496,1739349266.868631387,/imu/data.linear_acceleration.y,10.45858258
2.235505476,1739349266.916562240,1739349266.916502405,/imu/data.linear_acceleration.y,10.467564529999999
2.287605526,1739349266.968662290,1739349266.968535735,/imu/data.linear_acceleration.y,10.49810316
2.33839585,1739349267.019452614,1739349267.019390562,/imu/data.linear_acceleration.y,10.478342869999999
2.388409952,1739349267.069466716,1739349267.069410667,/imu/data.linear_acceleration.y,10.39930171
2.437251205,1739349267.118307969,1739349267.118257420,/imu/data.linear_acceleration.y,10.51786345
2.489239503,1739349267.170296267,1739349267.170241356,/imu/data.linear_acceleration.y,10.390319759999999
2.539077191,1739349267.220133955,1739349267.220091415,/imu/data.linear_acceleration.y,10.379541419999999
2.591011703,1739349267.272068467,1739349267.272017142,/imu/data.linear_acceleration.y,10.379541419999999
2.639947163,1739349267.321003927,1739349267.320895099,/imu/data.linear_acceleration.y,10.379541419999999
2.688915358,1739349267.369972122,1739349267.369889812,/imu/data.linear_acceleration.y,10.48732482
2.7397865,1739349267.420843264,1739349267.420772176,/imu/data.linear_acceleration.y,10.51786345
2.793767805,1739349267.474824569,1739349267.474709367,/imu/data.linear_acceleration.y,10.419062
2.842640706,1739349267.523697470,1739349267.523632362,/imu/data.linear_acceleration.y,10.42804395
2.891526856,1739349267.572583620,1739349267.572503218,/imu/data.linear_acceleration.y,10.39930171
