timestamp,distance,filtered_distance,spikes,distance_scale
6123,,,,0.0
6227,,,,0.00047994194548390206
6331,,,,0.0009598838909678041
6435,,,,0.0014398258364517061
6539,,,,0.0019197677819356082
6643,,,,0.0023997097274195103
6747,,,,0.0028796516729034122
6851,,,,0.003359593618387314
6955,,,,0.0038395355638712165
7059,,,,0.004319477509355118
7163,,,,0.004799419454839021
7267,,,,0.005279361400322922
7371,,,,0.0057593033458068245
7475,,,,0.006239245291290727
7579,,,,0.006719187236774628
7683,,,,0.007199129182258531
7787,,,,0.007679071127742433
7891,,,,0.008159013073226334
7995,,,,0.008638955018710237
8099,,,,0.009118896964194139
8203,,,,0.009598838909678041
8307,,,,0.010078780855161944
8411,,,,0.010558722800645844
8515,,,,0.011038664746129747
8619,,,,0.011518606691613649
8723,,-3.2868,0.47319999999999807,0.011998548637097551
8827,,-3.3129999999999997,0.4469999999999983,0.012478490582581454
8931,,-3.3391999999999995,0.4207999999999985,0.012958432528065356
9035,,-3.3654,0.39459999999999784,0.013438374473549257
9139,,-3.3915999999999995,0.3484000000000025,0.013918316419033159
9243,,-3.4177999999999997,0.32220000000000226,0.014398258364517061
9347,,-3.444,0.31599999999999806,0.014878200310000964
9451,,-3.4541999999999997,0.3057999999999983,0.015358142255484866
9555,,-3.4643999999999995,0.29559999999999853,0.015838084200968768
9659,,-3.4905999999999993,0.26939999999999875,0.01631802614645267
9763,,-3.5007999999999995,0.25919999999999854,0.016797968091936573
9867,,-3.5109999999999997,0.24899999999999833,0.017277910037420473
9971,,-3.521599999999999,0.23839999999999906,0.017757851982904374
10076,,-3.5321999999999987,0.22779999999999934,0.01824240875478716
10180,,-3.5427999999999984,0.21719999999999962,0.018722350700271062
10284,,-3.553399999999999,0.206599999999999,0.019202292645754966
10388,,-3.5639999999999987,0.19599999999999929,0.019682234591238867
10492,,-3.5745999999999984,0.18539999999999957,0.02016217653672277
10596,,-3.5851999999999986,0.1747999999999994,0.02064211848220667
10700,,-3.5691999999999986,0.19079999999999941,0.021122060427690572
10804,,-3.553599999999999,0.20639999999999903,0.021602002373174476
10908,,-3.5379999999999985,0.22199999999999953,0.022081944318658377
11012,,-3.521999999999998,0.238,0.02256188626414228
11116,,-3.5059999999999985,0.23400000000000354,0.02304182820962618
11220,,-3.4899999999999984,0.2699999999999996,0.023521770155110085
11324,-3.184599999999999,-3.4747999999999983,0.2851999999999997,0.024001712100593986
11428,-3.1898999999999997,-3.4591999999999983,0.30079999999999973,0.024481654046077887
11532,-3.1949999999999994,-3.4431999999999983,0.31679999999999975,0.02496159599156179
11636,-3.200299999999999,-3.4275999999999986,0.33239999999999936,0.02544153793704569
11740,-3.2055999999999987,-3.4119999999999986,0.3479999999999994,0.025921479882529595
11844,-3.210699999999999,-3.3967999999999985,0.3631999999999995,0.026401421828013496
11948,-3.2159999999999984,-3.381599999999998,0.4215999999999971,0.026881363773497396
12052,-3.221299999999999,-3.365999999999998,0.40599999999999703,0.0273613057189813
12156,-3.2265999999999986,-3.3503999999999987,0.4095999999999993,0.0278412476644652
12260,-3.231699999999999,-3.3347999999999987,0.3747999999999978,0.028321189609949105
12364,-3.236799999999999,-3.318799999999998,0.35879999999999734,0.028801131555433006
12468,-3.242099999999999,-3.303199999999998,0.32320000000000126,0.02928107350091691
12572,-3.247399999999999,-3.2871999999999986,0.3072000000000017,0.02976101544640081
12676,-3.2526999999999986,-3.2711999999999977,0.2912000000000008,0.03024095739188471
12780,-3.2579999999999982,-3.2555999999999985,0.2756000000000016,0.030720899337368615
12884,-3.2632999999999983,-3.239599999999998,0.25960000000000116,0.031200841282852516
12988,-3.2685999999999984,-3.2239999999999984,0.24400000000000155,0.031680783228336416
13092,-3.273899999999999,-3.2079999999999984,0.22800000000000153,0.03216072517382032
13196,-3.278999999999998,-3.1919999999999984,0.23199999999999754,0.032640667119304224
13300,-3.2711999999999986,-3.1759999999999984,0.1960000000000015,0.03312060906478812
13404,-3.263199999999998,-3.1603999999999983,0.18040000000000145,0.033600551010272026
13508,-3.2553999999999985,-3.144799999999999,0.1847999999999983,0.03408049295575593
13612,-3.247599999999998,-3.1291999999999986,0.1691999999999978,0.034560434901239834
13716,-3.2397999999999985,-3.113199999999998,0.15319999999999734,0.03504037684672373
13820,-3.231999999999998,-3.0979999999999985,0.11800000000000166,0.035520318792207635
13924,-3.2243999999999984,-3.0823999999999985,0.1024000000000016,0.03600026073769154
14028,-3.2165999999999983,-3.0667999999999984,0.10679999999999756,0.036480202683175436
14132,-3.2087999999999983,-3.050799999999999,0.07080000000000197,0.03696014462865934
14236,-3.2007999999999983,-3.035199999999998,0.055200000000001026,0.037440086574143244
14340,-3.192999999999998,-3.0195999999999983,0.03960000000000141,0.03792002851962715
14444,-3.1853999999999987,-3.0035999999999983,0.023600000000001398,0.038399970465111045
14548,-3.177599999999998,-2.987999999999998,0.00800000000000134,0.03887991241059495
14652,-3.1697999999999977,-2.9883999999999986,0.00840000000000174,0.039359854356078854
14756,-3.161999999999998,-2.988799999999998,0.008800000000001251,0.03983979630156275
14860,-3.1541999999999977,-2.9727999999999986,0.012799999999997702,0.040319738247046655
14964,-3.146399999999998,-2.9727999999999986,0.007199999999998319,0.04079968019253056
15068,-3.138399999999998,-2.973199999999998,0.013199999999997214,0.041279622138014456
15172,-3.1305999999999985,-2.973199999999998,0.013199999999997214,0.04175956408349836
15276,-3.122599999999998,-2.973199999999998,0.006799999999998807,0.042239506028982264
15380,-3.1147999999999985,-2.973199999999998,0.013199999999997214,0.04271944797446617
