timestamp,distance
30872, 32.47 cm
30976, 32.45 cm
31080, 32.45 cm
31184, 32.45 cm
31288, 32.45 cm
31392, 32.47 cm
31496, 32.45 cm
31600, 32.47 cm
31704, 32.45 cm
31808, 32.47 cm
31912, 32.45 cm
32016, 32.47 cm
32120, 32.47 cm
32224, 32.45 cm
32328, 32.47 cm
32432, 32.45 cm
32536, 32.47 cm
32640, 32.45 cm
32744, 32.47 cm
32848, 32.47 cm
32952, 32.45 cm
33056, 32.47 cm
33160, 32.45 cm
33264, 32.45 cm
33368, 32.47 cm
33472, 32.45 cm
33576, 32.47 cm
33680, 32.47 cm
33784, 32.45 cm
33888, 32.47 cm
33992, 32.45 cm
34096, 32.45 cm
34200, 33.25 cm
34304, 32.45 cm
34408, 32.45 cm
34512, 33.25 cm
34616, 33.25 cm
34720, 33.25 cm
34824, 33.25 cm
34928, 33.25 cm
35032, 32.45 cm
35136, 32.45 cm
35240, 33.25 cm
35344, 33.25 cm
35448, 33.25 cm
35552, 33.25 cm
35656, 33.25 cm
35760, 33.27 cm
35864, 33.25 cm
35968, 33.25 cm
36072, 33.25 cm
36176, 33.25 cm
36280, 33.25 cm
36384, 33.25 cm
36488, 33.25 cm
36592, 33.25 cm
36696, 33.25 cm
36800, 33.25 cm
36904, 33.25 cm
37008, 33.25 cm
37112, 33.25 cm
37216, 33.25 cm
37320, 33.25 cm
37424, 33.25 cm
37528, 33.24 cm
37632, 33.25 cm
37736, 33.25 cm
37840, 33.25 cm
37944, 33.25 cm
38048, 33.25 cm
38152, 33.25 cm
38256, 33.24 cm
38360, 33.24 cm
38464, 33.25 cm
38568, 33.25 cm
38672, 33.24 cm
38776, 33.25 cm
38880, 33.25 cm
38984, 33.25 cm
39088, 33.25 cm
39192, 33.25 cm
39296, 33.25 cm
39400, 33.25 cm
39504, 33.25 cm
39608, 32.72 cm
39712, 32.72 cm
39816, 32.74 cm
39920, 32.72 cm
40024, 32.72 cm
40128, 32.72 cm
40232, 32.72 cm
40336, 32.72 cm
40440, 32.71 cm
40544, 32.72 cm
40648, 32.72 cm
40752, 32.72 cm
40856, 32.71 cm
40960, 32.72 cm
41064, 32.72 cm
41168, 32.72 cm
41272, 32.71 cm
41376, 32.72 cm
41480, 32.72 cm
41584, 32.72 cm
41688, 32.72 cm
41792, 32.71 cm
41896, 32.72 cm
42000, 32.72 cm
42104, 32.72 cm
42208, 32.72 cm
42312, 32.72 cm
42416, 32.72 cm
42520, 32.72 cm
42624, 32.72 cm
42728, 31.94 cm
42832, 31.93 cm
42936, 32.72 cm
43040, 32.74 cm
43144, 32.72 cm
43248, 31.93 cm
43352, 31.93 cm
43456, 31.94 cm
43560, 31.93 cm
43664, 31.93 cm
43768, 31.93 cm
43872, 31.94 cm
43976, 31.93 cm
44080, 32.72 cm
44184, 31.93 cm
44288, 31.93 cm
44392, 32.72 cm
44496, 31.93 cm
44600, 31.94 cm
44704, 32.72 cm
44808, 32.72 cm
44912, 32.72 cm
45016, 32.72 cm
45120, 32.72 cm
45224, 32.71 cm
45328, 32.72 cm
45432, 32.72 cm
45536, 32.72 cm
45640, 32.72 cm
45744, 32.72 cm
45848, 32.72 cm
45952, 32.72 cm
46056, 32.72 cm
46160, 32.74 cm
46264, 32.72 cm
46368, 32.72 cm
46472, 32.72 cm
46576, 32.72 cm
46680, 32.71 cm
46784, 32.71 cm
46888, 32.71 cm
46992, 32.72 cm
47096, 32.72 cm
47200, 32.72 cm
47304, 32.72 cm
47408, 32.72 cm
47512, 32.72 cm
47616, 32.72 cm
47720, 32.72 cm
47824, 32.72 cm
47928, 32.72 cm
48032, 32.72 cm
48136, 31.93 cm
48240, 32.72 cm
48344, 32.72 cm
48448, 32.72 cm
48552, 32.72 cm
48656, 32.72 cm
48760, 31.93 cm
48864, 32.72 cm
48968, 32.74 cm
49072, 32.72 cm
49176, 31.94 cm
49280, 31.94 cm
49384, 31.94 cm
49488, 31.94 cm
49592, 31.93 cm
49696, 31.94 cm
49800, 31.94 cm
49904, 31.94 cm
50008, 31.93 cm
50112, 31.93 cm
50216, 31.94 cm
50320, 31.94 cm
50424, 31.94 cm
50528, 31.94 cm
50632, 31.93 cm
50736, 31.93 cm
50840, 31.94 cm
50944, 31.93 cm
51048, 31.94 cm
51152, 31.94 cm
51256, 31.93 cm
51360, 31.93 cm
51464, 31.93 cm
51568, 32.72 cm
51672, 32.72 cm
51776, 31.93 cm
51880, 32.72 cm
51984, 32.72 cm
52088, 32.72 cm
52192, 31.94 cm
52296, 31.93 cm
