timestamp,distance
6115, 31.19 cm
6219, 31.21 cm
6323, 31.21 cm
6427, 31.19 cm
6531, 31.19 cm
6635, 31.21 cm
6739, 31.21 cm
6843, 31.19 cm
6947, 31.21 cm
7051, 31.19 cm
7155, 31.21 cm
7259, 31.21 cm
7363, 31.19 cm
7467, 31.21 cm
7571, 31.21 cm
7675, 31.21 cm
7779, 31.21 cm
7883, 31.21 cm
7987, 31.21 cm
8091, 31.21 cm
8195, 31.21 cm
8299, 31.21 cm
8403, 31.21 cm
8507, 31.21 cm
8611, 31.21 cm
8715, 31.21 cm
8819, 31.19 cm
8923, 31.21 cm
9027, 31.21 cm
9131, 31.21 cm
9235, 31.21 cm
9339, 31.21 cm
9443, 31.21 cm
9547, 31.21 cm
9651, 31.21 cm
9755, 31.21 cm
9859, 31.21 cm
9963, 31.21 cm
10067, 31.21 cm
10171, 31.19 cm
10275, 31.21 cm
10379, 31.21 cm
10483, 31.21 cm
10588, 31.21 cm
10692, 31.21 cm
10796, 31.21 cm
10900, 31.19 cm
11004, 31.21 cm
11108, 31.21 cm
11212, 31.21 cm
11316, 31.21 cm
11420, 31.21 cm
11524, 31.21 cm
11628, 31.21 cm
11732, 31.21 cm
11836, 31.21 cm
11940, 31.21 cm
12044, 31.21 cm
12148, 31.21 cm
12252, 31.21 cm
12356, 31.21 cm
12460, 31.21 cm
12564, 31.21 cm
12668, 31.21 cm
12772, 31.21 cm
12876, 31.21 cm
12980, 31.21 cm
13084, 31.21 cm
13188, 31.21 cm
13292, 31.21 cm
13396, 31.21 cm
13500, 31.21 cm
13604, 31.21 cm
13708, 31.21 cm
13812, 31.19 cm
13916, 31.23 cm
14020, 31.21 cm
14124, 31.21 cm
14228, 31.21 cm
14332, 31.21 cm
14436, 31.21 cm
14540, 31.21 cm
14644, 31.21 cm
14748, 31.21 cm
14852, 31.21 cm
14956, 31.21 cm
15060, 31.21 cm
15164, 31.21 cm
15268, 31.21 cm
15372, 31.21 cm
15476, 31.21 cm
15580, 31.21 cm
15684, 31.21 cm
15788, 31.21 cm
15892, 31.21 cm
15996, 31.19 cm
16100, 31.21 cm
16204, 31.21 cm
16308, 31.21 cm
16412, 31.21 cm
16516, 31.19 cm
16620, 31.21 cm
16724, 31.21 cm
16828, 31.21 cm
16932, 31.21 cm
17036, 31.21 cm
17140, 31.21 cm
17244, 31.21 cm
17348, 31.21 cm
17452, 31.21 cm
17556, 31.21 cm
17660, 31.19 cm
17764, 31.19 cm
17868, 31.21 cm
17972, 31.21 cm
18076, 31.21 cm
18180, 31.21 cm
18284, 31.21 cm
18388, 31.21 cm
18492, 31.21 cm
