timestamp,distance
31176, 37.30 cm
31280, 37.30 cm
31384, 37.28 cm
31489, 60.96 cm
31595, 65.48 cm
31701, 60.67 cm
31807, 65.48 cm
31913, 56.58 cm
32018, 65.04 cm
32124, 65.06 cm
32230, 65.06 cm
32336, 65.48 cm
32442, 65.06 cm
32548, 65.35 cm
32654, 65.76 cm
32760, 65.35 cm
32866, 65.35 cm
32972, 64.92 cm
33078, 65.33 cm
33183, 46.24 cm
33289, 64.91 cm
33395, 64.91 cm
33501, 64.48 cm
33605, 33.58 cm
33711, 64.92 cm
33817, 64.50 cm
33921, 33.56 cm
34025, 33.58 cm
34129, 33.56 cm
34233, 33.56 cm
34337, 32.27 cm
34441, 32.25 cm
34545, 32.25 cm
34649, 32.25 cm
34753, 32.27 cm
34857, 32.27 cm
34961, 32.27 cm
35065, 33.56 cm
35169, 33.56 cm
35273, 33.56 cm
35377, 32.78 cm
35481, 32.78 cm
35585, 32.78 cm
35689, 32.27 cm
35793, 32.27 cm
35897, 32.27 cm
36001, 32.27 cm
36105, 32.79 cm
36209, 32.78 cm
36313, 32.78 cm
36417, 32.78 cm
36521, 32.78 cm
36625, 32.79 cm
36729, 32.78 cm
36833, 32.78 cm
36937, 32.78 cm
37041, 32.78 cm
37145, 32.78 cm
37249, 32.78 cm
37353, 32.78 cm
37457, 32.78 cm
37561, 32.79 cm
37665, 32.78 cm
37769, 32.78 cm
37873, 32.78 cm
37977, 32.78 cm
38081, 32.27 cm
38185, 32.78 cm
38289, 32.27 cm
38393, 32.25 cm
38497, 32.27 cm
38601, 32.27 cm
38705, 32.25 cm
38809, 32.25 cm
38913, 32.27 cm
39017, 32.27 cm
39121, 32.25 cm
39225, 32.27 cm
39329, 32.25 cm
39433, 32.25 cm
39537, 32.25 cm
39641, 32.27 cm
39745, 32.25 cm
39849, 32.27 cm
39953, 32.27 cm
40057, 32.27 cm
40161, 32.27 cm
40265, 32.27 cm
40369, 32.27 cm
40473, 32.27 cm
40577, 32.27 cm
40681, 32.27 cm
40785, 32.27 cm
40889, 32.27 cm
40993, 32.27 cm
41097, 32.27 cm
41201, 32.27 cm
41305, 32.25 cm
41409, 32.25 cm
41513, 32.27 cm
41617, 32.27 cm
41721, 32.25 cm
41825, 32.27 cm
41929, 32.27 cm
42033, 32.27 cm
42137, 32.25 cm
42241, 32.27 cm
